round_number,group_id,timestamp,price,asset,maker,taker,making_order_status,taking_order_status
3,1,45.469916,50.0,A,r9a7kqaf,im7mmzwe,TRADED_MAKER,TRADED_TAKER
3,1,48.717798,228.0,D,bot-ETFMakerBot-43,r9a7kqaf,TRADED_MAKER,TRADED_TAKER
3,1,48.804176,50.0,A,im7mmzwe,bot-ETFMakerBot-43,MARKET_MAKER,MARKET_TAKER
3,1,48.879062,78.0,C,1eeggcg0,bot-ETFMakerBot-43,MARKET_MAKER,MARKET_TAKER
3,1,48.98092,100.0,C,r9a7kqaf,bot-ETFMakerBot-43,MARKET_MAKER,MARKET_TAKER
3,1,51.998695,120.0,B,iaswwozd,tt020odr,TRADED_MAKER,TRADED_TAKER
3,1,59.154289,40.0,B,im7mmzwe,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,64.082827,40.0,B,hs76c7lv,hs76c7lv,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,73.254032,100.0,A,hs76c7lv,9428xsxf,TRADED_MAKER,TRADED_TAKER
3,1,74.974487,40.0,B,4nap20vd,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,76.458058,65.0,B,r9a7kqaf,hs76c7lv,TRADED_MAKER,TRADED_TAKER
3,1,80.847536,80.0,B,bplz3kk4,9428xsxf,TRADED_MAKER,TRADED_TAKER
3,1,81.18646,50.0,B,4nap20vd,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,84.22608,40.0,C,im7mmzwe,p83viyce,TRADED_MAKER,TRADED_TAKER
3,1,92.154779,50.0,A,im7mmzwe,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,98.31462,50.0,C,p83viyce,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,110.860494,100.0,C,tt020odr,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,115.393102,65.0,A,hs76c7lv,tt020odr,TRADED_MAKER,TRADED_TAKER
3,1,124.147161,200.0,C,iaswwozd,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,128.239192,485.0,D,bot-ETFMakerBot-43,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,128.32681,85.0,A,bplz3kk4,bot-ETFMakerBot-43,MARKET_MAKER,MARKET_TAKER
3,1,128.412834,200.0,C,p83viyce,bot-ETFMakerBot-43,MARKET_MAKER,MARKET_TAKER
3,1,128.497352,200.0,C,9428xsxf,bot-ETFMakerBot-43,MARKET_MAKER,MARKET_TAKER
3,1,141.584391,90.0,B,hs76c7lv,tt020odr,TRADED_MAKER,TRADED_TAKER
3,1,143.364351,70.0,A,im7mmzwe,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,152.655113,100.0,A,4nap20vd,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,155.227623,50.0,B,1eeggcg0,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
3,1,162.617132,90.0,B,hs76c7lv,im7mmzwe,TRADED_MAKER,TRADED_TAKER
3,1,164.784615,90.0,B,hs76c7lv,im7mmzwe,TRADED_MAKER,TRADED_TAKER
4,1,12.10822,50.0,C,fxnsgkj4,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,15.456287,85.0,B,hs76c7lv,4nap20vd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,35.139801,85.0,B,hs76c7lv,tt020odr,TRADED_MAKER,TRADED_TAKER
4,1,42.449019,85.0,B,hs76c7lv,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,50.205917,65.0,C,tt020odr,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,57.962025,60.0,B,4nap20vd,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,63.649367,60.0,A,4nap20vd,r9a7kqaf,TRADED_MAKER,TRADED_TAKER
4,1,82.264612,70.0,B,p83viyce,r9a7kqaf,TRADED_MAKER,TRADED_TAKER
4,1,88.747971,50.0,A,bplz3kk4,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,107.925193,85.0,C,hs76c7lv,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,114.93987,75.0,B,fxnsgkj4,9428xsxf,TRADED_MAKER,TRADED_TAKER
4,1,121.230568,70.0,A,r9a7kqaf,4nap20vd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,127.569535,85.0,C,hs76c7lv,9428xsxf,TRADED_MAKER,TRADED_TAKER
4,1,130.370133,70.0,A,hs76c7lv,1eeggcg0,TRADED_MAKER,TRADED_TAKER
4,1,134.298902,75.0,A,4nap20vd,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,142.356212,70.0,A,hs76c7lv,tt020odr,TRADED_MAKER,TRADED_TAKER
4,1,142.555582,50.0,B,bplz3kk4,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,171.146923,70.0,C,4nap20vd,r9a7kqaf,TRADED_MAKER,TRADED_TAKER
4,1,194.826386,80.0,A,tt020odr,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,198.06706,260.0,D,bot-ETFMakerBot-44,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,198.162398,100.0,A,1eeggcg0,bot-ETFMakerBot-44,MARKET_MAKER,MARKET_TAKER
4,1,198.257849,75.0,C,tt020odr,bot-ETFMakerBot-44,MARKET_MAKER,MARKET_TAKER
4,1,198.346855,85.0,C,bplz3kk4,bot-ETFMakerBot-44,MARKET_MAKER,MARKET_TAKER
4,1,205.747367,70.0,B,p83viyce,r9a7kqaf,TRADED_MAKER,TRADED_TAKER
4,1,222.853044,85.0,B,bplz3kk4,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
4,1,243.85339,100.0,A,fxnsgkj4,tt020odr,TRADED_MAKER,TRADED_TAKER
4,1,262.186728,335.0,D,fxnsgkj4,bot-ETFMakerBot-44,TRADED_MAKER,TRADED_TAKER
4,1,262.298229,100.0,A,bplz3kk4,bot-ETFMakerBot-44,MARKET_MAKER,MARKET_TAKER
4,1,262.405814,75.0,C,tt020odr,bot-ETFMakerBot-44,MARKET_MAKER,MARKET_TAKER
4,1,262.494121,90.0,C,hs76c7lv,bot-ETFMakerBot-44,MARKET_MAKER,MARKET_TAKER
4,1,284.419773,85.0,A,r9a7kqaf,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
